T,RESIDUALS,SIG_RESID
2006.89390,-4.43161,5.10928
2006.89664,-8.04293,5.04932
2006.89938,-7.50006,4.94939
2006.90212,-4.30302,5.03889
2006.90485,-3.47282,5.02412
2006.90759,4.25454,4.95374
2006.91033,2.28902,4.98502
2006.91307,3.85863,4.95200
2006.91581,-4.79366,4.95634
2006.91854,-0.59385,4.98328
2006.92128,4.28103,4.98676
2006.92402,-2.06402,5.01457
2006.92676,-0.72502,4.99198
2006.92950,0.95102,5.01023
2006.93223,2.12608,5.01544
2006.93497,-3.86385,5.31349
2006.93771,2.11622,5.09886
2006.94045,2.33527,5.26397
2006.94318,1.18229,5.06498
2006.94592,-4.32974,5.13623
2006.94866,1.89117,5.03891
2006.95140,-2.69999,5.07628
2006.95414,2.81676,5.24312
2006.95687,2.18741,5.04326
2006.95961,-6.11105,5.05455
2006.96235,-0.46864,5.02936
2006.96509,5.29362,5.14145
2006.96783,1.68073,5.14754
2006.97056,-3.29732,5.09801
2006.97330,3.50843,5.13190
2006.97604,-0.39501,5.25876
2006.97878,-5.26365,5.21966
2006.98151,3.65248,5.21532
2006.98425,-2.75963,5.40301
2006.98699,8.65801,5.34219
2006.98973,0.45639,5.19360
2006.99247,-3.53851,5.28658
2006.99520,-0.41669,5.21272
2006.99794,2.31182,5.17449
2007.00342,6.48989,5.21533
2007.00616,-1.03657,5.15972
2007.00889,3.07260,5.16580
2007.01163,0.82042,5.15103
2007.01437,-0.87214,5.15885
2007.01711,-3.05110,5.06587
2007.01984,-3.78945,5.16493
2007.02258,-0.52522,4.97550
2007.02532,-1.41741,5.16928
2007.02806,-0.51204,5.06501
2007.03080,-4.18912,4.91207
2007.03353,-4.13565,4.85298
2007.03627,-4.00266,4.85733
2007.03901,-1.30016,4.84951
2007.04175,7.05486,5.03808
2007.04449,-0.22963,4.84342
2007.04722,-9.31364,4.95813
2007.04996,-1.56517,5.11281
2007.05270,1.15776,5.01896
2007.05544,-1.35485,4.85038
2007.05817,1.48498,4.81736
2007.06091,-0.46676,4.79042
2007.06365,-1.31607,4.81389
2007.06639,0.41303,4.92077
2007.06913,7.04254,4.81476
2007.07186,4.58144,4.76088
2007.07460,2.59472,4.75393
2007.07734,2.19239,4.74785
2007.08008,1.34942,4.74698
2007.08282,4.67681,4.75306
2007.08555,3.91955,4.83475
2007.08829,0.19964,4.81563
