T,RESIDUALS,SIG_RESID
2000.78850,-2.42492,1.68591
2000.79124,0.11477,1.69639
2000.79398,-2.84678,1.79332
2000.79671,-1.23055,1.79070
2000.79945,-0.29555,1.73962
2000.80219,-2.79476,1.77891
2000.80493,-1.60718,1.70425
2000.80767,-0.08181,1.67936
2000.81040,-2.50864,1.69115
2000.81314,-1.49066,1.68198
2000.81588,-1.52786,1.71866
2000.81862,-1.53424,1.71342
2000.82136,-1.76880,1.75402
2000.82409,-3.81152,1.69770
2000.82683,-3.02240,1.68460
2000.82957,-2.00344,1.72521
2000.83231,-0.81162,1.72128
2000.83504,-1.93394,1.71080
2000.83778,-3.18039,1.71342
2000.84052,-3.93697,1.73569
2000.84326,-3.28167,1.70425
2000.84600,-1.73548,1.69901
2000.84801,-3.17323,2.70620
2000.85147,-1.60042,1.70032
2000.85421,-2.12853,1.71735
2000.85969,-1.14900,1.69115
2000.86242,-1.82734,1.64530
2000.86516,-1.31175,1.64923
2000.86790,-2.29421,1.67412
2000.87064,-4.03173,1.72652
2000.87337,-2.77128,1.65185
2000.87611,-1.31788,1.68722
2000.87885,-2.27250,1.63613
2000.88159,-2.66114,1.65840
2000.88433,-1.94980,1.74092
2000.88706,-0.02647,1.64530
2000.88980,-0.85413,1.71342
2000.89254,-1.29679,1.67543
2000.89528,-2.95843,1.74616
2000.89802,-1.80206,1.68329
2000.90075,-2.44965,1.69901
2000.90349,-0.65622,1.64792
2000.90623,-0.79473,1.65185
2000.90897,-2.20120,1.64006
2000.91170,-3.00062,1.70032
2000.91444,-0.02796,1.67805
2000.91718,-1.15424,1.67674
2000.91992,-2.33644,1.73176
2000.92266,-3.25956,1.72259
2000.92539,0.33741,1.82607
2000.92813,-0.28951,1.74485
2000.93087,-1.06433,1.67150
2000.93361,-3.09404,1.68460
2000.93634,-0.81163,1.67281
2000.93908,-2.26810,1.64923
2000.94182,-1.48643,1.66757
2000.94456,-1.30562,1.73569
2000.94730,-1.47467,1.62434
2000.95003,-3.37156,1.64137
2000.95277,-0.81630,1.60338
2000.95551,-2.13487,1.61255
2000.95825,-1.62827,1.61255
2000.96099,-2.30649,1.71997
2000.96372,-2.28552,1.64268
2000.96920,-1.73001,1.64399
2000.97467,-0.46168,1.64530
2000.97741,-0.57069,1.63089
2000.98289,-1.70805,1.59814
2000.98563,-1.03338,1.61648
2000.98836,-1.77547,1.64399
2000.99110,-0.84432,1.67019
2000.99411,-1.03248,1.75927
2000.99658,-2.81225,1.60076
2000.99932,0.18568,1.65840
2001.00479,-1.76166,1.68591
2001.00753,-1.97492,1.72783
2001.01027,-2.79489,1.69508
2001.01300,-1.39757,1.67674
2001.01574,-1.82796,1.65055
2001.01848,-1.80505,1.64662
2001.02122,-1.66284,1.66627
2001.02396,-1.64131,1.63745
2001.02669,-1.79248,1.70949
2001.02943,-4.00332,1.60732
2001.03217,-3.67985,1.61256
2001.03491,-2.80304,1.69247
2001.03765,-2.77391,1.65317
2001.04038,-1.33944,1.59815
2001.04312,-2.07163,1.59815
2001.04586,-1.93848,1.64924
2001.04860,-3.09898,1.60208
2001.05133,-1.58312,1.69116
2001.05407,-4.16892,1.62697
2001.05681,-2.90735,1.60732
2001.05852,-1.62228,3.97649
2001.08789,-2.34383,3.16981
2001.08966,-1.25045,1.64007
2001.09240,-2.34895,1.62043
2001.09514,-3.07105,1.67413
2001.09788,-2.49875,1.63484
2001.10062,-1.94705,1.62960
2001.10335,-3.02794,1.61912
2001.10609,-3.57244,1.70426
2001.10883,-3.99952,1.68331
2001.11157,-4.16820,1.62436
2001.11431,-4.37347,1.71998
2001.11704,-4.25734,1.68724
2001.11978,-4.19579,1.63091
2001.12252,-2.51683,1.62960
2001.12526,-4.70146,1.63746
2001.12799,-5.25267,1.60864
2001.13073,-4.54748,1.60340
2001.13347,-4.20187,1.68593
2001.13621,-4.89984,1.65842
2001.13895,-3.20241,1.74619
2001.14168,-0.41655,1.68462
2001.14442,-4.38329,1.62043
2001.14716,-3.67961,1.66104
2001.14990,-3.58152,1.68069
2001.15264,-1.60502,1.68462
2001.15537,-4.03911,1.65056
2001.15811,-3.60078,1.68331
2001.16085,-3.06205,1.67283
2001.16359,-6.13390,1.71213
2001.16632,-6.07535,1.74619
2001.16906,-5.45139,1.68200
2001.17180,-3.19003,1.65450
2001.17454,-5.06126,1.70689
2001.17728,-3.29909,1.65319
2001.18001,-4.54852,1.63616
2001.18549,-6.07819,1.70427
2001.18823,-4.54342,1.69773
2001.19097,-2.79227,1.62437
2001.19370,-3.08173,1.63354
2001.19644,-3.59480,1.62044
2001.19918,-5.45448,1.60996
