T,RESIDUALS,SIG_RESID
2001.03491,-1.19388,3.92448
2001.03765,-0.93304,3.78128
2001.04038,0.86111,3.70968
2001.04312,-0.68441,3.73722
2001.04586,-0.11960,3.86115
2001.04860,-1.70646,3.78129
2001.05133,0.24702,3.93550
2001.05407,-2.54715,3.79506
2001.05681,0.43104,3.71795
2001.05955,0.03258,3.64359
2001.06229,0.39048,4.27420
2001.06502,1.06374,3.92999
2001.06776,-0.30962,3.81434
2001.07050,-0.47360,3.79231
2001.07324,1.25479,3.74549
2001.07598,0.58757,3.72346
2001.07871,0.14174,3.82260
2001.08145,0.92530,3.71520
2001.08419,1.11326,3.85014
2001.08693,0.57362,3.65186
2001.08966,0.88939,3.70143
2001.09240,-0.07543,3.80057
2001.09514,-0.25685,3.82535
2001.09788,1.08516,3.67114
2001.10062,1.15558,3.76753
2001.10335,0.07043,3.71520
2001.10609,-0.99830,3.88043
2001.10883,-0.93660,3.85565
2001.11157,-0.33246,3.74825
2001.11431,-0.55890,3.97957
2001.11704,-2.00489,3.92174
2001.11978,-1.48445,3.75376
2001.12252,0.31644,3.79231
2001.12526,-2.73323,3.78956
2001.12799,-2.89046,3.65738
2001.13073,-1.50423,3.75101
2001.13347,-1.90256,3.94377
2001.13621,-2.15143,3.71245
2001.13895,-1.77486,4.07871
2001.14168,2.52218,3.97682
2001.14442,-1.76333,3.77304
2001.14716,0.52161,3.77029
2001.14990,0.09802,3.88594
2001.15264,0.72588,3.79507
2001.15537,-0.61480,3.85015
2001.15811,-0.07701,3.91348
2001.16085,-0.34277,3.82536
2001.16359,-3.86606,3.85565
2001.16632,-2.61590,4.07871
2001.16906,-1.96527,3.76203
2001.17180,0.95482,3.77580
2001.17454,-2.57363,3.98508
2001.17728,-0.78962,3.85290
2001.18001,-1.32315,3.75377
2001.18275,-3.74322,3.68217
2001.18549,-4.64183,3.90798
2001.18823,-1.57498,3.96030
2001.19097,-0.48068,3.79783
2001.19370,-2.69392,3.91899
2001.19644,-1.79470,3.85290
2001.19918,-1.94804,3.68492
2001.20192,-0.32092,3.70695
2001.20465,-0.60035,4.02914
2001.20739,0.53067,4.00436
2001.21013,1.92213,3.78131
2001.21287,3.07904,3.77304
2001.21561,0.61638,3.73174
2001.21834,2.52817,3.73449
2001.22108,0.55540,3.78406
2001.22382,0.63805,3.81711
2001.22656,0.18414,3.83087
2001.22930,2.64066,3.87769
2001.23203,0.57061,3.92726
2001.23477,0.84097,3.87769
2001.23751,1.88476,4.04291
2001.24025,2.80696,3.82537
2001.24298,1.62557,3.85566
2001.24572,0.66960,3.95479
2001.24846,0.31502,3.95479
2001.25120,-0.58915,3.78131
2001.25394,0.23308,3.83638
2001.25667,1.76669,3.73449
2001.25941,0.38770,3.90798
2001.26215,0.56009,3.88595
2001.26489,-0.36714,3.85291
2001.26762,0.74401,3.83914
2001.27036,-0.14047,3.76754
2001.27310,-1.28259,3.82812
2001.27584,1.56966,3.86117
2001.27858,0.38726,3.77305
2001.28131,0.73821,3.81986
2001.28405,-0.13949,4.01538
2001.28679,1.09815,4.00712
2001.28953,2.10412,4.00712
2001.29227,0.10942,4.07871
2001.29500,1.22005,3.94653
2001.29774,0.68000,3.73449
2001.30048,0.67125,3.90247
2001.30322,1.22382,3.93827
2001.30595,1.33468,4.04842
2001.30869,1.44684,4.00161
2001.31143,1.48229,3.91073
2001.31417,-0.26298,4.13654
2001.31691,0.06303,3.86117
2001.31964,2.05531,3.94929
2001.32238,-1.13416,3.93552
2001.32512,-3.11836,3.84189
2001.32786,-0.02931,4.05393
2001.33060,-0.07103,3.99885
2001.33333,-0.61450,3.79232
2001.33607,-0.19675,3.81435
2001.33881,-2.35777,3.80609
2001.34155,0.85142,3.81986
2001.34428,1.02682,3.83087
2001.34702,0.23342,3.94653
2001.34976,-0.33478,3.83363
2001.35250,-0.23580,3.80609
2001.35524,-0.10963,3.73173
2001.35797,-0.24630,3.75101
2001.36071,-0.96780,3.86942
2001.36345,1.66986,3.88870
2001.36619,-0.66733,3.92174
2001.36893,0.24362,3.83362
2001.37166,0.56271,4.03740
2001.37440,-0.24608,4.11450
2001.37714,1.52725,3.83362
2001.37988,1.35370,3.83362
2001.38261,-0.45275,3.80333
2001.38535,0.61489,3.77854
2001.38809,0.81163,3.90797
2001.39083,0.44845,3.78405
2001.39357,0.54234,3.81985
2001.39630,1.20629,3.76753
2001.39904,0.60130,3.76202
2001.40178,0.32236,3.88594
2001.40452,-1.02953,3.78130
2001.40726,0.69060,3.78130
2001.40999,1.39077,3.78956
2001.41273,1.22895,3.78405
2001.41547,0.48714,3.85565
2001.41821,-0.48367,3.86391
2001.42094,-1.60048,3.81434
2001.42368,0.35969,3.86941
2001.42642,-1.16615,3.74274
2001.42916,1.09497,3.78955
2001.43190,0.94405,3.89144
2001.43463,1.72709,3.83086
2001.43737,1.42208,3.86666
2001.44011,0.90100,3.72621
2001.44285,1.90286,3.78129
2001.44559,-1.27436,3.86390
2001.44832,2.76333,3.80883
2001.45106,1.93893,3.84738
2001.45380,2.13544,3.93550
2001.45654,3.90883,3.77027
2001.45927,5.57311,3.91622
2001.46201,2.52226,3.84738
2001.46475,2.36828,3.97956
2001.46749,0.36817,3.92173
2001.47023,-0.81509,3.96303
2001.47296,0.63149,3.89419
2001.47570,0.05292,3.94375
2001.47844,1.38017,4.01810
2001.48118,1.93725,3.80606
2001.48392,2.20615,3.86389
2001.48665,4.14886,4.09245
2001.48939,1.71336,3.82534
2001.49213,1.94067,3.88041
2001.49487,1.31376,3.97955
2001.49760,1.13863,3.93549
2001.50034,0.13128,3.89969
2001.50308,0.35769,4.03187
2001.50582,1.23787,3.87215
2001.50856,-0.06820,3.92998
2001.51129,-0.73753,3.95751
2001.51403,-0.48911,4.03737
2001.51677,2.51804,3.83910
2001.51951,-0.06908,3.87490
2001.52225,-0.20349,4.04838
2001.52498,0.25583,3.91896
2001.52772,-0.88915,3.88591
2001.53046,0.56057,3.99606
2001.53320,0.38000,4.00983
2001.53593,-1.26189,3.83909
2001.53867,0.46190,3.90794
2001.54141,-0.00462,3.81982
2001.54415,1.50453,4.00983
2001.54689,0.24034,3.91069
2001.54962,1.73782,3.97127
2001.55236,0.09696,3.74821
2001.55510,0.45675,3.83083
2001.55784,1.33418,3.93547
2001.56057,3.06926,3.77300
2001.56331,3.75697,3.75372
2001.56605,2.55231,3.91069
2001.56879,2.13528,4.02634
2001.57153,0.11488,3.88039
2001.57426,-0.07191,3.96301
2001.57700,2.15991,4.08968
2001.57974,2.30335,3.97127
2001.58248,2.09539,3.84184
2001.58522,3.40203,3.79502
2001.58795,1.67326,3.88039
2001.59069,0.75209,3.97677
2001.59343,1.31251,3.92720
2001.59617,1.02352,3.88865
2001.59890,1.54811,3.87213
2001.60164,2.00928,4.10069
2001.60438,8.85002,4.10069
2001.60712,2.83034,3.88865
2001.60986,1.31322,3.85560
2001.61259,0.81768,3.82255
2001.61533,0.44470,3.95749
2001.61807,2.93128,3.94923
2001.62081,1.16142,3.80052
2001.62355,0.55712,3.77849
2001.62628,1.60137,3.87763
2001.62902,-0.22882,4.11170
2001.63176,1.70753,3.85284
2001.63450,0.16044,4.07590
2001.63723,1.25490,4.20257
2001.63997,-0.20510,3.92169
2001.64271,0.13344,3.96575
2001.64545,0.93553,4.00981
2001.64819,1.15516,4.02633
2001.65092,0.32434,4.09517
2001.65366,1.92205,3.92719
2001.65640,-0.01969,4.08416
2001.65914,1.20510,4.02633
2001.66188,2.75043,4.09517
2001.66461,0.32530,4.43938
2001.66735,2.27472,4.08140
2001.67009,3.51566,4.23010
2001.67283,2.38915,4.05386
2001.67556,1.87018,4.28517
2001.67830,2.13375,4.55227
2001.68104,2.67285,3.94371
2001.68378,0.68250,3.84733
2001.68652,-0.57631,3.86936
2001.68925,0.49842,4.15850
2001.69199,1.56770,3.80877
2001.69473,3.35951,4.11169
2001.69747,3.19788,4.10618
2001.70021,1.56579,3.92994
2001.70294,2.59325,3.79500
2001.70568,2.90227,3.87762
2001.70842,1.32183,3.91342
2001.71116,2.18895,3.90516
2001.71389,2.07863,3.88313
2001.71663,1.49787,3.91893
2001.71937,2.16267,4.12270
2001.72211,2.68103,3.86110
2001.72485,3.04496,3.79225
2001.72758,2.60846,3.83356
2001.73032,0.71253,3.85008
2001.73306,2.90618,3.93545
2001.73580,1.80340,3.88313
2001.73854,2.61621,3.92719
2001.74127,2.07760,3.82805
2001.74401,1.25959,3.99603
2001.74675,0.77516,3.74819
2001.74949,4.17333,3.78674
2001.75222,1.06011,3.77573
2001.75496,1.83648,3.93270
2001.75770,2.31647,3.77848
2001.76044,2.07507,3.80051
2001.76318,2.53728,3.91342
2001.76591,1.59812,4.06213
2001.76865,0.82858,3.78675
2001.77139,2.65968,3.73993
2001.77413,5.00041,3.84182
2001.77687,1.55378,3.83632
2001.77960,2.01880,3.89690
2001.78234,0.51446,4.02908
2001.78508,-0.04821,3.83632
2001.78782,2.57277,3.75921
2001.79055,0.28642,4.02358
2001.79329,2.86475,4.07590
2001.79603,1.13875,3.91618
2001.79877,1.55544,4.02908
2001.80151,1.85281,3.84734
2001.80424,-0.02211,3.82531
2001.80698,3.74066,4.24663
2001.80972,2.05214,3.86111
2001.81246,1.10534,3.74545
2001.81520,2.12625,4.04010
2001.81793,0.61189,3.97401
2001.82067,0.08227,3.90517
2001.82341,0.07038,3.99880
2001.82615,1.05924,3.80328
2001.82888,1.84385,3.89691
2001.83162,2.35923,3.80603
2001.83436,1.93036,3.75922
2001.83710,2.60728,3.83082
2001.83984,2.10897,3.88314
2001.84257,1.63245,3.70139
2001.84531,2.79172,3.89691
2001.84805,4.20879,4.07040
2001.85079,3.93168,3.72618
2001.85352,4.09737,3.85561
2001.85626,2.95289,3.72067
2001.85900,2.12225,3.84735
2001.86174,0.20444,3.72618
2001.86448,3.15147,3.93272
2001.86721,2.10736,3.90518
2001.86995,2.29110,3.87214
2001.87269,3.50072,3.83083
2001.87543,2.27121,3.91344
2001.87817,3.77458,3.66285
2001.88090,1.37585,3.92721
2001.88364,0.59401,3.97954
2001.88638,1.01308,3.84736
2001.88912,1.19207,4.09795
2001.89185,2.06797,3.93548
2001.89459,2.25981,3.87490
2001.89733,1.62758,4.03737
2001.90007,3.94330,3.95751
2001.90281,4.10697,3.78127
2001.90554,4.18260,3.85287
2001.90828,2.97120,3.76475
2001.91102,4.86278,3.82533
2001.91376,2.46835,3.87490
2001.91650,3.56090,3.80606
2001.91923,2.52946,3.85287
2001.92197,3.48103,3.75374
2001.92471,2.88061,3.83635
2001.92745,3.25222,3.69315
2001.93018,3.57586,3.92172
2001.93292,4.59254,3.80055
2001.93566,3.23827,3.66286
2001.93840,3.80206,3.64083
2001.94114,2.08291,3.85012
2001.94387,2.42783,3.96578
2001.94661,4.17383,3.94375
2001.94935,5.28292,3.75650
2001.95209,3.25511,3.80331
2001.95483,2.49439,3.76476
2001.95756,2.67679,4.02086
2001.96030,1.60831,3.98231
2001.96304,1.76495,3.88042
2001.96578,1.85973,3.78955
2001.96851,2.42565,3.86115
2001.97125,1.99672,3.75100
2001.97399,6.17594,4.14203
2001.97673,5.26633,3.92724
2001.97947,5.58089,3.94376
2001.98220,2.40263,3.79231
2001.98494,2.06655,3.67940
2001.98768,2.92167,3.84188
2001.99042,1.63999,3.79506
2001.99316,0.56051,3.78129
2001.99589,2.73725,3.83637
2001.99863,2.02721,4.00710
2002.00411,1.92983,3.87492
2002.00684,2.13449,3.83637
2002.00958,3.83741,3.90246
2002.01232,5.75558,3.77304
2002.01506,1.74701,3.87768
