T,RESIDUALS,SIG_RESID
2001.56331,5.74413,2.58278
2001.56605,6.34679,2.68969
2001.56879,3.14402,2.68039
2001.57153,1.59985,2.66800
2001.57426,1.64326,2.69899
2001.57700,3.02526,2.68039
2001.57974,3.55584,2.66490
2001.58248,3.07301,2.67110
2001.58522,3.87976,2.62771
2001.58795,4.76710,2.65870
2001.59069,-0.56498,2.74237
2001.59343,2.76953,2.69589
2001.59617,3.91263,2.72532
2001.59890,1.69331,2.68969
2001.60164,3.39358,2.76096
2001.60438,7.17644,2.85237
2001.60712,5.82488,2.69124
2001.60986,0.98492,2.72377
2001.61259,1.90154,2.66025
2001.61533,1.64876,2.74237
2001.61807,2.80757,2.69434
2001.62081,2.50898,2.62616
2001.62355,1.83098,2.68194
2001.62628,2.61958,2.70518
2001.62902,1.43378,2.80279
2001.63176,2.18459,2.69743
2001.63450,0.61300,2.82138
2001.63723,4.14301,2.99025
2001.63997,1.13564,2.65870
2001.64271,1.39487,2.68659
2001.64545,2.96572,2.71912
2001.64819,0.78418,2.69898
2001.65092,3.31827,2.70673
2001.65366,1.06497,2.65715
2001.65640,5.70031,2.78575
2001.65914,4.34427,2.81208
2001.66188,0.23886,2.76870
2001.66461,-4.85792,3.25672
2001.66735,5.47295,2.69123
2001.67009,2.38745,2.81053
2001.67283,2.59460,3.03673
2001.67556,2.73440,2.84462
2001.67830,2.76186,3.15912
2001.68104,3.02797,2.72532
2001.68378,2.05074,2.53939
2001.68652,1.04418,2.67574
2001.68925,0.03828,2.88180
2001.69199,1.98306,2.52080
2001.69473,2.43552,2.88335
2001.69747,4.29466,2.64010
2001.70021,1.04749,2.59982
2001.70294,3.83301,2.55954
2001.70568,3.77323,2.65560
2001.70842,3.89215,2.64785
2001.71116,2.98478,2.62926
2001.71389,3.44312,2.77645
2001.71663,1.64018,2.62616
2001.71937,2.74595,2.82293
2001.72211,3.45846,2.79039
2001.72485,4.02870,2.55024
2001.72758,4.18768,2.68968
2001.73032,1.84041,2.52545
2001.73306,3.33588,2.63545
2001.73580,3.27011,2.59827
2001.73854,5.11610,2.75320
2001.74127,1.23886,2.65559
2001.74401,2.62239,2.68813
2001.74675,-0.16629,2.56418
2001.74949,4.26580,2.63235
2001.75222,0.60269,2.50685
2001.75496,5.94338,2.71292
2001.75770,2.69087,2.56108
2001.76044,1.65317,2.52235
2001.76318,1.19129,2.74236
2001.76591,0.74524,2.86630
2001.76865,2.58401,2.53474
2001.77139,5.81762,2.47121
2001.77413,6.81607,2.49136
2001.77687,3.53537,2.53474
2001.77960,2.85153,2.61996
2001.78234,4.29455,2.69897
2001.78508,1.13344,2.65094
2001.78782,4.12320,2.57347
2001.79055,3.38185,2.75165
2001.79329,3.35339,2.80278
2001.79603,2.01283,2.60756
2001.79877,4.07917,2.81827
2001.80151,4.73942,2.53009
2001.80424,3.70859,2.61686
2001.80698,2.88368,2.87560
