T,RESIDUALS,SIG_RESID
2009.37440,2.61942,1.68581
2009.37713,1.21651,1.71974
2009.37987,3.32355,1.78612
2009.38261,4.09556,1.69171
2009.38535,3.79651,1.67843
2009.38809,3.36040,1.71089
2009.39082,2.56123,1.68581
2009.39356,2.68698,1.68138
2009.39630,2.27264,1.68138
2009.39904,3.37822,1.68138
2009.40177,3.03070,1.66810
2009.40451,2.56807,1.68581
2009.40725,1.81333,1.69613
2009.40999,2.19646,1.69023
2009.41273,3.48347,1.69023
2009.41546,2.61034,1.70499
2009.41820,2.33906,1.66958
2009.42094,2.74964,1.68876
2009.42368,3.64405,1.70351
2009.42642,4.13030,1.72121
2009.42915,2.71337,1.73597
2009.43189,1.78926,1.67105
2009.43463,3.17397,1.71826
2009.43737,2.12547,1.66810
2009.44010,2.64277,1.67843
2009.44284,3.59187,1.67843
2009.44558,3.35574,1.69023
2009.44832,2.85039,1.68433
2009.45106,3.00481,1.67106
2009.45379,3.36600,1.67696
2009.45653,4.27193,1.71236
2009.45927,2.60862,1.67991
2009.46201,2.66205,1.68286
2009.46475,3.53421,1.71236
2009.46748,2.33910,1.70056
2009.47022,2.27572,1.69614
2009.47302,3.73803,1.70499
2009.47570,3.63509,1.67843
2009.47843,3.44883,1.68728
2009.48123,2.50524,1.70499
2009.48391,3.26341,1.71532
2009.48665,4.16823,1.72269
2009.48933,5.01678,1.80825
2009.49224,3.59678,1.77137
2009.49486,1.82774,1.71974
2009.49760,3.05825,1.71679
2009.50034,2.66442,1.67548
2009.50308,3.23423,1.68876
2009.50581,3.83170,1.67991
2009.50855,3.49281,1.68876
2009.51129,4.19655,1.68286
2009.51403,3.01193,1.67401
2009.51676,2.89494,1.66368
2009.51950,3.33857,1.66959
2009.52224,3.87181,1.67549
2009.52498,0.93468,1.69614
2009.52772,2.44215,1.70499
2009.53045,1.67623,1.70204
2009.53319,2.67991,1.68286
2009.53593,2.98619,1.66664
2009.53867,2.92306,1.66959
2009.54141,2.79752,1.67844
2009.54414,2.40157,1.76843
2009.54688,3.68720,1.67254
2009.54962,2.61942,1.68582
2009.55236,2.85021,1.68139
2009.55509,1.99257,1.68434
2009.55783,1.14450,1.70057
2009.56057,1.47800,1.75811
2009.56331,2.15307,1.71385
2009.56605,4.13670,1.76106
2009.56878,3.45489,1.69320
2009.57152,2.03863,1.75368
2009.57426,1.94694,1.69910
2009.57700,2.94879,1.70943
2009.57974,1.11120,1.69910
2009.58247,2.60115,1.69615
2009.58521,2.88466,1.70058
2009.58795,1.82171,1.69763
2009.59069,1.42731,1.70205
2009.59342,2.79545,1.71533
2009.59616,1.95613,1.69468
2009.59890,2.37235,1.68878
2009.60164,2.26912,1.72861
2009.60438,1.34742,1.70353
2009.60711,2.20727,1.71238
2009.60985,3.02865,1.69026
2009.61259,3.12457,1.71681
2009.61533,2.18503,1.76107
2009.61807,2.10403,1.71239
2009.62080,1.98057,1.70796
2009.62360,3.75016,1.73599
2009.62628,3.38026,1.73452
2009.62902,2.55342,1.78762
2009.63175,2.35811,1.71534
2009.63449,3.02835,1.75517
2009.63723,2.42313,1.74190
2009.63997,2.66945,1.74042
2009.64271,2.24432,1.73157
2009.64544,2.41973,1.74337
2009.64818,2.77169,1.82303
2009.65092,1.82320,1.78911
2009.65366,2.69326,1.74190
2009.65639,4.51987,1.79206
2009.65913,1.95203,1.71682
2009.66187,1.53175,1.75518
2009.66461,1.47803,1.71683
2009.66735,1.71087,1.76551
2009.67008,1.44228,1.75223
2009.67282,0.66425,1.74338
2009.67556,0.47479,1.73158
2009.67830,-0.32010,1.82894
2009.68104,1.04258,1.79944
2009.68377,-0.44215,1.72863
2009.68651,0.06969,1.71093
2009.68925,-1.60188,1.74339
2009.69199,-1.80886,1.72864
2009.69472,-2.04825,1.81862
2009.69746,-2.69405,1.73896
2009.70020,-1.64125,1.79207
2009.70294,-2.09984,1.74487
2009.70568,-2.62882,1.71094
2009.70841,1.39580,1.80240
2009.71115,-1.43495,1.74192
2009.71389,-2.28509,1.79650
2009.71663,-2.25360,1.75667
2009.71937,-2.90049,1.71537
2009.72210,-2.51673,1.71979
2009.72484,-2.69034,1.75520
2009.72758,-1.35630,1.76257
2009.73032,-2.82062,1.72275
2009.73305,-2.68028,1.73602
2009.73579,0.72572,1.81421
2009.73853,-1.45761,1.71095
2009.74127,-2.39027,1.75520
2009.74401,-2.37926,1.81273
2009.74674,-1.24856,1.72865
2009.74948,-2.14017,1.81273
2009.75222,-1.47010,1.74930
2009.75496,-0.31632,1.74488
2009.75770,-0.63683,1.71980
2009.76043,-0.35263,1.73456
2009.76317,-0.14372,1.71538
2009.76591,-2.22507,1.71833
2009.76865,-0.60270,1.76554
2009.77138,0.16041,1.71833
2009.77412,-0.44674,1.71833
2009.77686,-0.38113,1.72423
2009.77960,-0.48876,1.72423
2009.78234,-0.71264,1.71981
2009.78507,-3.31474,1.75964
2009.78781,-0.10906,1.80684
