T,RESIDUALS,SIG_RESID
1998.27242,3.24192,1.46893
1998.27515,2.43386,1.54837
1998.27789,2.19702,1.47469
1998.28337,1.22000,1.44015
1998.28611,2.02780,1.47354
1998.28884,3.83681,1.45512
1998.29158,2.76302,1.45166
1998.29432,2.58243,1.46087
1998.29706,1.63201,1.43555
1998.29979,1.40578,1.45051
1998.30253,1.85872,1.50117
1998.30527,2.36383,1.43209
1998.30801,1.54511,1.44360
1998.31075,1.24554,1.43209
1998.31348,2.85811,1.41712
1998.31622,2.41484,1.44015
1998.31896,2.16169,1.43554
1998.32170,1.85668,1.47008
1998.32444,2.19180,1.46433
1998.32717,1.51803,1.42288
1998.32991,0.38837,1.44245
1998.33265,1.37982,1.47584
1998.33539,1.79136,1.46893
1998.33812,1.27500,1.50347
1998.34086,1.52872,1.44936
1998.34360,0.97852,1.48966
1998.34634,0.93239,1.47008
1998.34908,2.09633,1.46778
1998.35181,0.74733,1.43209
1998.35455,2.02738,1.43094
1998.35729,1.38347,1.44936
1998.36003,1.14060,1.43439
1998.36277,1.60576,1.44015
1998.36550,1.30495,1.45857
1998.36824,1.79615,1.44936
1998.37098,2.98337,1.44706
1998.37372,0.83759,1.43324
1998.37645,1.89481,1.47123
1998.37919,2.53002,1.43784
1998.38193,2.13621,1.43900
1998.38467,1.80738,1.43324
1998.38741,1.49452,1.47469
1998.39014,0.84362,1.50807
1998.39288,2.09769,1.46202
1998.39562,1.58570,1.45857
1998.39836,1.49365,1.51383
1998.40110,1.04855,1.50462
1998.40383,2.79637,1.46317
1998.40657,1.95812,1.46202
1998.40931,3.39678,1.45511
1998.41205,1.83735,1.43209
1998.41478,2.04783,1.43554
1998.41752,3.16021,1.47699
1998.42026,3.53647,1.43784
1998.42300,3.10162,1.44590
1998.42574,4.38365,1.47699
1998.42847,4.09755,1.43439
1998.43121,3.00831,1.44590
1998.43395,1.86494,1.44590
1998.43669,0.95241,1.44475
1998.43943,1.61973,1.49886
1998.44216,2.05689,1.44935
1998.44490,2.19289,1.44820
1998.44764,1.84371,1.44820
1998.45038,2.11335,1.44475
1998.45311,3.74081,1.50692
1998.45585,1.28008,1.52304
1998.45859,2.54515,1.44475
1998.46133,2.76502,1.43784
1998.46407,2.82468,1.44014
1998.46680,4.12413,1.44014
1998.46954,3.78636,1.43899
1998.47228,2.70736,1.48389
1998.47502,1.26213,1.48734
1998.47775,2.38267,1.50692
1998.48049,1.66597,1.47238
1998.48323,1.12202,1.44705
1998.48597,2.31581,1.48734
1998.48871,2.45035,1.43208
1998.49144,3.30363,1.52303
1998.49418,2.62664,1.45971
1998.49692,3.28638,1.49310
1998.49966,1.63984,1.47007
1998.50240,1.33002,1.43783
1998.50513,1.74392,1.45050
1998.50787,3.28952,1.45856
1998.51061,2.66682,1.48043
1998.51335,3.40283,1.47237
1998.51608,3.41953,1.48043
1998.51882,3.54593,1.49079
1998.52156,2.31801,1.48849
1998.52430,2.27977,1.45280
1998.52704,2.63221,1.45971
1998.52977,2.20433,1.44589
1998.53251,1.47912,1.47237
1998.53525,2.67858,1.45740
1998.53799,1.87970,1.49540
1998.54073,1.44448,1.48849
1998.54346,2.65892,1.43668
1998.54620,1.05702,1.44474
1998.54894,2.21976,1.45625
1998.55168,2.11716,1.44013
1998.55441,1.56019,1.51957
1998.55715,3.18787,1.51727
1998.55989,2.83419,1.47352
1998.56263,3.33015,1.45049
1998.56537,1.98974,1.45740
1998.56810,2.47196,1.47006
1998.57084,1.67081,1.48963
1998.57358,2.21728,1.44934
1998.57632,1.08238,1.46546
1998.57906,1.33811,1.50115
1998.58179,0.54545,1.51496
1998.58453,3.18042,1.43897
1998.58727,2.51900,1.45740
1998.59001,1.40120,1.48848
1998.59274,3.46301,1.51611
1998.59548,1.53343,1.46085
1998.59822,1.06647,1.44703
1998.60096,0.44712,1.44243
1998.60370,2.20338,1.45049
1998.60643,-0.26775,1.49308
1998.60917,0.76472,1.46545
1998.61191,1.55280,1.46315
1998.61465,2.09649,1.45739
1998.61739,1.92679,1.47812
1998.62012,1.14269,1.45048
1998.62286,1.29720,1.47581
1998.62560,1.30232,1.43206
1998.62834,2.09604,1.45969
1998.63107,2.23737,1.46085
1998.63381,2.75830,1.46315
1998.63655,2.99484,1.45969
1998.63929,2.51399,1.49308
1998.64203,0.63575,1.43897
1998.64476,0.95812,1.44127
1998.64750,0.35310,1.47351
1998.65024,0.59968,1.55640
1998.65298,2.29688,1.48387
1998.65572,1.49170,1.56216
1998.65845,-0.94088,1.45278
1998.66119,1.75417,1.44933
1998.66393,0.52283,1.44472
1998.66667,1.82811,1.54374
1998.66940,1.56201,1.46199
1998.67214,1.98653,1.46314
1998.67488,0.52668,1.50459
1998.67762,1.39446,1.45969
1998.68036,1.65487,1.47120
1998.68309,1.03190,1.53568
1998.68583,1.33358,1.52301
1998.68857,1.81688,1.49538
1998.69131,0.93083,1.44127
1998.69405,2.06642,1.47005
1998.69678,1.43466,1.47466
1998.69952,1.45554,1.46545
1998.70226,1.10807,1.55064
1998.70500,0.58226,1.50689
1998.70773,-0.10789,1.52647
1998.71047,0.90661,1.55870
1998.71321,-0.92521,1.56561
1998.71595,1.11963,1.51610
1998.71869,0.95014,1.50574
1998.72142,1.59532,1.53222
1998.72416,1.79719,1.50459
1998.72690,1.88774,1.52416
1998.72964,0.21498,1.52762
1998.73238,0.70490,1.62317
1998.73511,0.93453,1.45623
1998.73785,2.43185,1.46890
1998.74059,1.68788,1.46890
1998.74333,0.62862,1.47120
1998.74606,0.26408,1.46084
1998.74880,0.79125,1.45739
1998.75154,1.92614,1.47120
1998.75428,1.33776,1.47351
1998.75702,1.71412,1.48617
1998.75975,-0.46379,1.51380
1998.76249,0.77305,1.44933
1998.76523,-0.60036,1.51380
1998.76797,0.72998,1.57482
1998.77070,1.08008,1.48157
1998.77344,2.73494,1.51150
1998.77618,1.80457,1.50574
1998.77892,1.75198,1.57252
1998.78166,0.31517,1.55295
1998.78439,0.51115,1.53337
1998.78713,1.77891,1.49768
1998.78987,1.44948,1.48157
1998.79261,1.27185,1.52647
1998.79535,1.41603,1.54489
1998.79808,2.01003,1.49884
1998.80082,-0.01115,1.48732
1998.80356,2.50849,1.49999
1998.80630,0.70497,1.49999
1998.80903,2.44129,1.48963
1998.81177,0.53746,1.54374
1998.81451,-0.19052,1.50805
1998.81725,1.59236,1.54259
1998.81999,1.19610,1.49308
1998.82272,0.13172,1.54259
1998.82546,1.99222,1.49539
1998.82820,1.57459,1.49423
1998.83094,0.37986,1.50575
1998.83368,1.57903,1.51381
1998.83641,2.50810,1.50920
1998.83915,0.99409,1.55871
1998.84189,1.69799,1.54259
1998.84463,1.02081,1.52993
1998.84736,3.24957,1.49884
1998.85010,0.97126,1.53568
1998.85284,3.04790,1.54144
1998.85558,-0.01052,1.55295
1998.85832,0.89403,1.48272
1998.86105,1.01954,1.46891
1998.86379,2.34302,1.46661
1998.86653,0.11848,1.50690
1998.86927,2.05692,1.53799
1998.87201,0.42235,1.49885
1998.87474,-0.37221,1.47006
1998.87748,1.08722,1.46776
1998.88022,1.05267,1.44934
1998.88296,2.71514,1.48733
1998.88569,-0.13337,1.47927
1998.88843,1.16416,1.51497
1998.89117,2.17572,1.45855
1998.89391,-1.27367,1.47122
1998.89665,-0.80401,1.47237
1998.89938,2.15671,1.47007
1998.90212,0.58449,1.46086
1998.90486,1.48435,1.47352
1998.90760,2.63329,1.46546
1998.91034,3.54831,1.45740
1998.91307,1.80342,1.49194
1998.91581,2.19564,1.51727
1998.91855,2.52895,1.50000
1998.92129,3.39838,1.46892
1998.92402,4.26293,1.44589
1998.92676,3.86660,1.57484
1998.92950,5.88941,1.48849
1998.93224,4.89535,1.46892
1998.93498,3.05943,1.51382
1998.93771,4.06767,1.54145
1998.94045,2.55906,1.49425
1998.94319,5.15161,1.50922
1998.94593,2.77834,1.49886
1998.94867,1.94523,1.50346
1998.95140,3.51731,1.54606
1998.95688,4.39003,1.51498
1998.95962,3.63369,1.52419
1998.96235,3.03755,1.51613
1998.96509,4.06162,1.49771
1998.97331,4.95415,1.49886
1998.97604,5.77312,1.47699
1998.97878,6.57732,1.60593
1998.98152,5.41877,1.58290
1998.98426,3.39747,1.51383
1998.98700,2.98842,1.50692
1998.98973,2.84763,1.53570
1998.99247,3.99310,1.51613
1998.99521,4.23185,1.55528
1998.99795,5.64286,1.52304
1999.00342,4.47474,1.60363
1999.00616,2.74161,1.61514
1999.00890,4.06177,1.57024
1999.01164,5.13123,1.57140
1999.01437,2.47899,1.54146
1999.01711,1.95805,1.54492
1999.01985,2.48643,1.53456
1999.02259,1.76912,1.58521
1999.02533,2.34713,1.54952
1999.02806,0.67046,1.63241
1999.03080,0.64612,1.64047
1999.03354,3.05210,1.59903
1999.03628,-0.12858,1.70149
1999.03901,1.79608,1.56104
1999.04175,0.95608,1.54031
1999.04449,-0.20158,1.53226
1999.04723,1.61011,1.52420
1999.04997,-0.11285,1.53686
1999.05270,1.49554,1.57831
1999.05544,1.32529,1.59442
1999.05818,2.51440,1.55183
1999.06092,0.38787,1.58637
1999.06366,1.74170,1.55068
1999.06639,2.38991,1.61860
1999.06913,3.68948,1.62666
1999.07187,1.49542,1.60249
1999.07461,0.64074,1.54492
1999.07734,1.48743,1.63357
1999.08008,1.32850,1.63817
1999.08282,0.69495,1.62551
1999.08556,2.80078,1.57371
1999.08830,0.71799,1.64278
1999.09103,3.44159,1.61976
1999.09377,0.21958,1.64048
1999.09651,0.59695,1.73603
1999.09925,-0.44729,1.63242
1999.10198,-0.83614,1.63357
1999.10472,2.45640,1.57716
1999.10746,5.61934,1.63702
1999.11020,3.19366,1.61630
1999.11294,3.04938,1.64739
1999.11567,2.81349,1.65544
1999.11841,2.87299,1.57716
1999.12115,3.05289,1.60479
1999.12389,2.93118,1.61055
1999.12663,1.33986,1.64278
1999.12936,0.09594,1.65545
1999.13210,0.09342,1.61630
1999.13484,1.88228,1.65660
1999.13758,1.42154,1.59789
1999.14031,0.23719,1.58177
1999.14305,0.49923,1.62091
1999.14579,0.75466,1.57486
1999.14853,-0.83452,1.57256
1999.15127,1.18569,1.56680
1999.15400,1.21029,1.58637
1999.15674,0.18428,1.58983
1999.15948,1.34165,1.60594
1999.16222,1.18940,1.63127
1999.16496,2.87253,1.59213
1999.16769,-0.00095,1.58753
1999.17043,2.76894,1.57371
1999.17317,1.83021,1.53457
1999.17591,1.35285,1.60249
1999.17864,2.60387,1.53802
1999.18138,1.40325,1.55529
1999.18412,1.04401,1.56335
1999.18686,5.56412,1.59789
1999.18960,0.42560,1.52766
1999.19233,1.34144,1.56565
1999.19507,1.66464,1.53917
1999.19781,2.69919,1.56680
1999.20055,2.13709,1.53802
1999.20329,1.77734,1.57717
1999.20602,1.98693,1.54033
1999.20876,4.95887,1.55529
