T,RESIDUALS,SIG_RESID
2008.30937,0.44720,2.24368
2008.31211,1.69375,2.19503
2008.31485,2.23746,2.14450
2008.31759,2.15531,2.20438
2008.32032,1.54129,2.23620
2008.32306,1.55340,2.20438
2008.32580,1.77264,2.22684
2008.32854,1.91600,2.16134
2008.33128,1.35547,2.17444
2008.33401,0.99404,2.19877
2008.33675,1.58572,2.16508
2008.33949,2.95348,2.17257
2008.34223,1.16034,2.16134
2008.34496,1.18627,2.17818
2008.34770,1.28828,2.20812
2008.35044,0.38836,2.17256
2008.35318,0.79050,2.17818
2008.35592,1.39669,2.15946
2008.35865,1.48493,2.14262
2008.36139,1.15122,2.15011
2008.36413,2.64054,2.15946
2008.36687,1.69489,2.18379
2008.36961,3.47226,2.15572
2008.37234,0.51765,2.14636
2008.37508,0.61305,2.14262
2008.37782,1.29145,2.14823
2008.38056,-0.40315,2.18566
2008.38329,1.87824,2.22309
2008.38603,1.70961,2.14636
2008.38877,-0.01004,2.21560
2008.39151,2.54828,2.25303
2008.39425,0.53657,2.16507
2008.39698,1.34081,2.15010
2008.39972,0.59801,2.14262
2008.40246,2.26115,2.14262
2008.40520,0.96923,2.15572
2008.40794,0.99124,2.15946
2008.41067,2.59818,2.15759
2008.41341,1.84804,2.15197
2008.41615,2.36181,2.13513
2008.41889,2.64248,2.15010
2008.42162,3.15206,2.17443
2008.42436,0.63553,2.15197
2008.42710,1.12389,2.16133
2008.42984,1.64713,2.17256
2008.43258,2.17025,2.26800
2008.43531,2.19124,2.23057
2008.43805,1.45809,2.27361
2008.44079,2.23980,2.15197
2008.44353,5.16336,2.15384
2008.44626,3.23677,2.18378
2008.44900,2.64301,2.15197
2008.45174,3.89409,2.23992
2008.45448,3.08500,2.22495
2008.45722,2.39773,2.14448
2008.45995,2.53128,2.12389
2008.46269,3.39563,2.13138
2008.46543,2.02980,2.18191
2008.46817,1.93476,2.14261
2008.47091,3.11252,2.19127
2008.47364,2.05906,2.13512
2008.47638,2.74939,2.12576
2008.47912,2.24450,2.13138
2008.48186,3.10838,2.16881
2008.48459,1.98303,2.22495
2008.48733,3.08144,2.13699
2008.49007,1.97761,2.13138
2008.49281,3.40254,2.18191
2008.49555,2.36221,2.13699
2008.49828,2.14962,2.15945
2008.50102,2.59477,2.15009
2008.50376,2.10166,2.14260
2008.50650,2.34027,2.15196
2008.50924,2.19561,2.16132
2008.51197,2.96967,2.16319
2008.51471,4.81745,2.15383
2008.51745,-0.70106,2.13699
2008.52019,2.91614,2.15196
2008.52292,1.83004,2.22495
2008.52566,1.72363,2.22869
2008.52840,2.21893,2.14822
2008.53114,2.29392,2.15757
2008.53388,2.00359,2.16132
2008.53661,1.96195,2.15570
2008.53935,1.93799,2.13699
2008.54209,2.23371,2.14260
2008.54483,2.48010,2.14634
2008.54757,2.45117,2.16880
2008.55030,1.49790,2.14260
2008.55304,1.59829,2.19500
2008.55578,2.87235,2.17816
2008.55852,3.04707,2.17067
2008.56125,2.10144,2.15757
2008.56399,1.74147,2.15757
2008.56673,1.66315,2.14073
2008.56947,2.24648,2.13324
2008.57221,1.40945,2.23243
2008.57494,2.55907,2.22307
2008.57768,2.78133,2.17816
2008.58042,3.25223,2.15944
2008.58316,2.54677,2.13699
2008.58590,0.65295,2.17254
2008.58863,1.02775,2.25114
2008.59137,2.31120,2.15009
2008.59411,1.46727,2.16131
2008.59685,0.71498,2.17442
2008.59958,1.52531,2.26612
2008.60232,2.50527,2.24927
2008.60506,1.27786,2.17067
2008.60780,1.60307,2.17254
2008.61054,2.09491,2.16132
2008.61327,1.53738,2.16132
2008.61601,3.31246,2.17629
2008.61875,1.54417,2.18003
2008.62149,2.88151,2.17442
2008.62423,1.58446,2.16880
2008.62696,1.24204,2.16132
2008.62970,0.71724,2.20810
2008.63244,0.77207,2.20623
2008.63518,3.59251,2.20436
2008.63791,2.85158,2.19126
2008.64065,1.13727,2.16319
2008.64339,1.54259,2.17629
2008.64613,1.04453,2.25302
2008.64887,3.47510,2.26238
2008.65160,2.71229,2.17629
2008.65434,1.45311,2.23244
2008.65708,2.69556,2.30168
2008.65982,4.90464,2.22682
2008.66256,2.87734,2.24928
2008.66529,4.43769,2.22121
2008.66803,3.78066,2.24367
2008.67077,2.80727,2.21372
2008.67351,2.62751,2.22495
2008.67624,3.55740,2.35034
2008.67898,1.31892,2.28110
2008.68172,4.44409,2.23244
2008.68446,1.13791,2.21747
2008.68720,2.21037,2.23619
2008.68993,2.55648,2.21747
2008.69267,3.47124,2.22683
2008.69541,1.39466,2.21186
2008.69815,1.90673,2.24929
2008.70089,2.59247,2.21747
2008.70362,1.62086,2.19876
2008.70636,2.35493,2.20438
2008.70910,2.78366,2.26239
2008.71184,2.70306,2.29795
2008.71457,2.70514,2.17818
2008.71731,3.16690,2.20438
2008.72005,2.32134,2.15759
2008.72279,1.12347,2.15760
2008.72553,1.38428,2.17070
2008.72826,2.35079,2.16695
2008.73100,2.78500,2.18567
2008.73374,2.55791,2.19690
2008.73648,2.37252,2.17444
2008.73921,2.23784,2.16883
2008.74195,1.81488,2.15573
2008.74469,2.29063,2.18006
2008.74743,2.66510,2.17632
2008.75017,1.74030,2.17632
2008.75290,-0.55277,2.21375
2008.75564,1.26990,2.20065
2008.75838,-0.30569,2.19878
2008.76112,2.14446,2.16697
2008.76386,2.49736,2.14638
2008.76659,4.02002,2.20440
2008.76933,4.22843,2.18194
2008.77207,3.20161,2.12206
2008.77481,3.21456,2.14639
2008.77754,2.50728,2.13516
2008.78028,3.97679,2.13142
2008.78302,3.68708,2.13516
2008.78576,3.24016,2.15200
2008.78850,3.25504,2.18569
2008.79123,3.80372,2.18195
2008.79397,3.63220,2.12394
2008.79671,0.79250,2.18008
2008.79945,2.11062,2.13517
2008.80219,2.91656,2.15014
2008.80492,5.52833,2.15576
2008.80766,3.37794,2.12956
2008.81040,3.89339,2.13330
2008.81314,3.51868,2.14453
2008.81587,2.07484,2.13705
2008.81861,2.57885,2.13892
2008.82135,3.45272,2.13892
2008.82409,2.75847,2.17822
2008.82683,2.39210,2.18384
2008.82956,2.85061,2.19881
2008.83230,2.73401,2.16138
2008.83504,1.86930,2.21753
2008.83778,1.09450,2.16513
2008.84052,2.24661,2.19694
2008.84325,2.63963,2.16513
2008.84599,2.17358,2.15577
2008.84873,3.94745,2.15765
2008.85147,2.83626,2.15203
2008.85420,2.13001,2.23999
2008.85694,1.64871,2.17262
2008.85968,2.54236,2.18572
2008.86242,3.72197,2.16514
2008.86516,2.80054,2.19321
2008.86789,3.41209,2.16140
2008.87063,2.20762,2.21754
2008.87337,3.35714,2.15391
2008.87611,2.81065,2.14643
2008.87885,3.64316,2.15953
2008.88158,3.43267,2.15205
2008.88432,3.95719,2.17450
2008.88706,3.97074,2.24749
2008.88980,4.07731,2.21381
2008.89253,3.91891,2.20445
2008.89527,3.88155,2.18012
2008.89801,2.93323,2.19322
2008.90075,2.46796,2.17264
2008.90349,1.64575,2.16141
2008.90622,2.03661,2.18948
2008.90896,2.64953,2.17639
2008.91170,3.08153,2.20071
2008.91444,0.91062,2.16890
2008.91718,2.85979,2.16516
2008.91991,1.40006,2.18013
2008.92265,3.18243,2.15768
2008.92539,3.15591,2.19136
2008.92813,3.06050,2.15955
2008.93086,1.76521,2.17452
2008.93360,1.78505,2.18575
2008.93634,2.31902,2.17452
2008.93908,3.15114,2.15581
2008.94182,2.83739,2.17640
2008.94455,1.78780,2.18014
2008.94729,2.40236,2.22131
2008.95003,1.03108,2.13710
2008.95277,0.97898,2.12400
2008.95551,0.26804,2.14085
2008.95824,0.92529,2.11839
2008.96098,1.74172,2.13711
2008.96372,1.49635,2.14085
2008.96646,2.16617,2.13524
2008.96919,3.88619,2.12775
2008.97193,3.03642,2.14647
2008.97467,3.54587,2.15395
2008.97741,2.68453,2.13150
2008.98015,2.85441,2.12775
2008.98288,2.24553,2.14834
2008.98562,1.46688,2.13711
2008.98836,5.78846,2.13524
2008.99110,2.75830,2.15021
2008.99384,4.18138,2.13711
2008.99657,2.49971,2.12776
2008.99931,2.76230,2.16332
2009.00479,1.51228,2.18390
2009.00752,3.23968,2.12028
2009.01026,2.04735,2.11466
2009.01300,2.41831,2.13899
2009.01574,3.83555,2.14835
2009.01848,3.42408,2.13338
2009.02121,4.01690,2.18203
2009.02395,6.93802,2.17081
2009.02669,7.63245,2.13151
2009.02943,3.99518,2.14087
2009.03490,5.20457,2.13338
2009.03764,5.12724,2.14648
2009.04038,4.91323,2.14274
2009.04312,4.01954,2.12777
2009.04585,4.61018,2.13713
2009.04859,4.89215,2.13338
2009.05133,4.35545,2.14835
2009.05407,4.99409,2.14274
2009.05681,4.99807,2.14836
2009.05954,3.37939,2.13713
2009.06228,3.76305,2.14461
2009.06502,1.85807,2.16520
2009.06776,2.85843,2.15771
2009.07049,4.06114,2.15397
2009.07323,3.54321,2.15397
2009.07597,3.16963,2.13526
2009.07871,4.72842,2.13339
2009.08145,4.28756,2.13339
2009.08418,2.93507,2.16707
2009.08692,3.46594,2.14649
2009.08966,3.17418,2.13713
2009.09240,2.49478,2.15023
2009.09514,2.61475,2.14462
2009.09787,0.63910,2.16520
2009.10061,2.26981,2.15397
2009.10335,3.39590,2.15959
2009.10609,1.25136,2.16520
2009.10882,2.43120,2.15959
2009.11156,2.91741,2.15772
2009.11430,1.96900,2.20263
2009.11704,1.82496,2.18766
2009.11978,2.31130,2.16333
2009.12251,3.18302,2.15398
2009.12525,3.21311,2.15023
2009.12799,1.77258,2.14088
2009.13073,2.57343,2.16333
2009.13347,3.06166,2.15023
2009.13620,2.77026,2.15398
2009.13894,3.10525,2.17456
2009.14168,3.01860,2.18018
2009.14442,2.15634,2.18766
2009.14715,1.59445,2.25129
2009.14989,3.78793,2.21760
2009.15263,3.54278,2.16895
2009.15537,3.24101,2.21386
2009.15811,3.11061,2.21386
2009.16084,3.81858,2.15772
2009.16358,1.87692,2.24941
2009.16632,0.89063,2.19327
2009.16906,1.74170,2.28871
2009.17180,2.90714,2.18953
2009.17453,3.33994,2.16895
2009.17727,3.55010,2.23632
2009.18001,2.11561,2.17643
2009.18275,3.28549,2.17830
2009.18548,3.17272,2.18018
2009.18822,2.81830,2.16708
2009.19096,2.38223,2.15959
2009.19370,2.09250,2.15772
2009.19644,1.08312,2.16895
2009.19917,0.27709,2.16333
2009.20191,0.15839,2.16708
2009.20465,0.33103,2.17269
2009.20739,0.54300,2.16333
2009.21013,0.08130,2.15772
2009.21286,0.20092,2.15959
2009.21560,0.03288,2.15772
2009.21834,0.76215,2.17082
2009.22108,0.58373,2.16895
2009.22381,-0.07937,2.17269
2009.22655,0.27384,2.15210
2009.22929,-0.02865,2.15398
2009.23203,-0.22683,2.16146
2009.23477,0.62728,2.18392
2009.23750,-0.97931,2.19515
2009.24024,0.46738,2.19889
2009.24298,0.17037,2.18579
2009.24572,-0.02137,2.17269
2009.24846,0.48817,2.17643
2009.25119,-1.06702,2.24941
2009.25393,-0.72695,2.24193
2009.25667,0.33639,2.16895
2009.25941,0.59699,2.17082
2009.26214,1.14684,2.16520
2009.26488,0.44495,2.16146
2009.26762,0.58629,2.16707
2009.27036,0.04587,2.17830
2009.27310,-0.98631,2.15959
2009.27583,-0.24927,2.16895
2009.27857,1.51100,2.18017
2009.28131,2.08749,2.16895
2009.28405,0.48219,2.17456
2009.28679,0.88309,2.18204
2009.28952,0.69120,2.18392
2009.29226,0.91350,2.17082
2009.29500,2.03000,2.17082
2009.29774,1.02968,2.18391
2009.30047,0.54753,2.17456
2009.30321,1.32657,2.19514
2009.30595,0.70176,2.17456
2009.30869,0.68413,2.18204
2009.31143,0.99864,2.16146
2009.31416,1.44631,2.17643
2009.31690,0.96312,2.17830
2009.31964,0.91207,2.16333
2009.32238,-0.11084,2.17269
2009.32512,1.21436,2.22321
2009.32785,1.43069,2.23631
2009.33059,0.82213,2.16520
2009.33333,-0.31432,2.22321
2009.33607,0.32133,2.17081
2009.33880,1.29207,2.17268
2009.34154,-0.38709,2.17830
2009.34428,1.08682,2.24379
2009.34702,0.63181,2.16707
2009.34976,1.69388,2.15771
2009.35249,2.84800,2.15771
2009.35523,0.72818,2.16333
2009.35797,1.59741,2.17643
2009.36071,1.97969,2.20262
2009.36344,2.10500,2.18952
2009.36618,2.00334,2.18204
2009.36892,2.39271,2.17081
2009.37166,2.47309,2.18204
2009.37440,2.57249,2.17455
2009.37713,1.48189,2.17455
2009.37987,1.44229,2.23256
2009.38261,3.54569,2.14835
2009.38535,2.09206,2.15771
2009.38809,2.03242,2.17268
2009.39082,2.23475,2.15771
2009.39356,0.78505,2.17081
2009.39630,1.43230,2.16894
2009.39904,1.61251,2.16894
2009.40177,2.18466,2.17081
2009.40451,1.71576,2.17081
2009.40725,1.55379,2.16332
2009.40999,1.67574,2.16893
2009.41273,2.84662,2.15771
2009.41546,2.78241,2.18016
2009.41820,1.91411,2.18578
2009.42094,2.14472,2.18578
2009.42368,3.81622,2.18203
2009.42642,3.91961,2.16706
2009.42915,2.14788,2.20449
2009.43189,2.21503,2.15958
2009.43463,2.77105,2.15209
2009.43737,2.98393,2.17080
2009.44010,2.01068,2.16519
2009.44284,2.72628,2.16145
2009.44558,2.49572,2.15209
2009.44832,2.72501,2.15583
2009.45106,2.30613,2.15022
2009.45379,3.20808,2.15209
2009.45653,2.97786,2.16332
2009.45927,2.55245,2.17454
2009.46201,1.94886,2.15022
2009.46475,1.87907,2.19326
2009.46748,2.40508,2.15583
2009.47022,3.87089,2.16144
2009.47296,4.49549,2.15396
2009.47570,2.69987,2.15770
2009.47843,2.36304,2.15957
2009.48117,3.54098,2.18951
2009.48391,4.33568,2.19325
2009.48665,3.15016,2.20261
2009.48939,3.53939,2.20074
